 5.5500E+000	 1.7000E-001	 4.0000E-002	 1.3000E-001	 1.4000E-001	 1.4000E-001	 4.2000E-001	 5.5000E-001	 1.3100E+000	 9.9000E-001	 1.2100E+000	 5.8000E-001	 6.6000E-001	 6.9000E-001	 1.2700E+000	 1.0700E+000	 1.4600E+000	 5.4800E+000	 7.6300E+000	 6.1200E+000	 6.7800E+000	 6.1700E+000	 4.8000E+000	 6.8600E+000	 5.2700E+000	 1.8200E+001	 1.7440E+001	 2.0790E+001	 2.3830E+001	 2.4510E+001	 3.5600E+001	 2.8570E+001	 4.4610E+001	 4.4760E+001	 5.7400E+001	 6.4480E+001	 7.0700E+001	 7.0520E+001	 7.8880E+001	 2.0570E+002	 7.2620E+001	 8.4750E+001	 6.5520E+001	 6.3020E+001	 4.7980E+001	 6.4460E+001	 6.0260E+001	 4.8690E+001	 4.8370E+001	 3.5480E+001	 4.1740E+001	 4.0720E+001	 1.5800E+001	 1.1230E+001	 1.4300E+001	 1.5400E+001	 7.9900E+000	 1.2450E+001	 1.0930E+001	 8.6200E+000	 1.1160E+001	 7.2300E+000	 5.8300E+000	 3.5200E+000	 5.0100E+000	 1.7000E+000	 9.8000E-001	 7.0000E-001	 2.0000E-001	 6.0000E-001	 1.7700E+000	 2.3000E+000	 4.8200E+000	 8.6000E-001	 4.9000E-001	 2.4400E+000	 6.6000E-001	 1.3500E+000	
 5.0800E+000	 2.0000E-002	 0.0000E+000	 8.0000E-002	 1.6000E-001	 4.3000E-001	 5.8000E-001	 7.1000E-001	 6.5000E-001	 2.5000E-001	 6.5000E-001	 9.4000E-001	 1.6800E+000	 1.2600E+000	 1.2900E+000	 2.2900E+000	 5.0500E+000	 7.8100E+000	 3.8900E+000	 4.5100E+000	 8.4900E+000	 3.4300E+000	 5.3700E+000	 6.8000E+000	 8.6000E+000	 9.7200E+000	 1.7660E+001	 1.9620E+001	 1.8990E+001	 3.5940E+001	 3.9850E+001	 3.3550E+001	 3.5530E+001	 3.7530E+001	 4.7060E+001	 5.8250E+001	 6.4090E+001	 6.3300E+001	 7.9030E+001	 1.7443E+002	 6.8150E+001	 6.1700E+001	 6.3080E+001	 5.6830E+001	 5.8950E+001	 4.4800E+001	 4.7980E+001	 4.7890E+001	 5.0500E+001	 3.7600E+001	 3.6270E+001	 2.5700E+001	 2.0240E+001	 1.2720E+001	 2.2260E+001	 1.0520E+001	 1.4750E+001	 1.3070E+001	 1.5190E+001	 1.0410E+001	 9.0500E+000	 5.2700E+000	 2.5700E+000	 1.1100E+000	 2.1400E+000	 2.0100E+000	 1.0500E+000	 3.1000E-001	 1.0000E-001	 1.3000E-001	 4.3000E+000	 3.7800E+000	 4.8400E+000	 4.0000E-002	 5.6000E-001	 3.9000E-001	 2.1700E+000	 1.7500E+000	
 4.6500E+000	 4.3000E-001	 1.9000E-001	 4.7000E-001	 2.5000E-001	 7.3000E-001	 3.6000E-001	 5.2000E-001	 4.5000E-001	 4.2000E-001	 9.1000E-001	 7.0000E-001	 2.4200E+000	 2.5500E+000	 1.5600E+000	 7.6500E+000	 5.9700E+000	 6.7700E+000	 4.1800E+000	 4.5500E+000	 5.7700E+000	 5.7600E+000	 4.9400E+000	 3.9400E+000	 9.3200E+000	 7.7100E+000	 1.0420E+001	 1.8560E+001	 2.1260E+001	 2.6870E+001	 2.4100E+001	 2.5010E+001	 2.7600E+001	 2.8370E+001	 4.2710E+001	 7.0540E+001	 5.8920E+001	 6.7780E+001	 6.1180E+001	 1.6360E+002	 7.3270E+001	 7.9820E+001	 6.2080E+001	 7.4760E+001	 5.5180E+001	 6.7470E+001	 6.1440E+001	 3.3170E+001	 2.8640E+001	 4.2650E+001	 3.5830E+001	 2.5040E+001	 2.2730E+001	 2.2020E+001	 2.0330E+001	 2.0700E+001	 1.7010E+001	 1.8570E+001	 1.3000E+001	 1.0840E+001	 1.3680E+001	 8.6100E+000	 2.9800E+000	 1.8000E+000	 1.4600E+000	 1.1800E+000	 1.0200E+000	 5.8000E-001	 2.4000E-001	 4.8000E-001	 6.3700E+000	 5.3200E+000	 3.0500E+000	 3.7000E-001	 2.3000E-001	 6.0000E-001	 2.8000E-001	 3.9200E+000	
 4.0200E+000	 9.0000E-002	 3.5000E-001	 5.6000E-001	 2.8000E-001	 1.0000E-001	 3.4000E-001	 1.1000E-001	 6.4000E-001	 8.3000E-001	 1.1100E+000	 7.3000E-001	 1.6000E+000	 2.3300E+000	 3.6000E+000	 3.3300E+000	 6.9900E+000	 7.1400E+000	 5.7100E+000	 5.3900E+000	 4.3500E+000	 3.7300E+000	 7.0300E+000	 5.0900E+000	 9.6700E+000	 6.8000E+000	 1.0260E+001	 1.0970E+001	 1.3580E+001	 2.4660E+001	 2.3500E+001	 1.7710E+001	 2.3240E+001	 2.8020E+001	 4.9800E+001	 4.6580E+001	 5.4250E+001	 6.5840E+001	 6.6500E+001	 1.4598E+002	 6.8480E+001	 6.8220E+001	 6.2840E+001	 7.7940E+001	 5.6280E+001	 5.5440E+001	 5.5100E+001	 3.7420E+001	 4.0240E+001	 3.0020E+001	 2.5140E+001	 2.1220E+001	 1.5570E+001	 2.9700E+001	 1.9480E+001	 1.7910E+001	 1.2950E+001	 1.5070E+001	 1.5260E+001	 1.2710E+001	 9.0400E+000	 3.6200E+000	 2.5700E+000	 1.5000E+000	 1.6100E+000	 1.7600E+000	 1.0300E+000	 9.1000E-001	 4.3000E-001	 3.8000E-001	 2.1200E+000	 2.3400E+000	 2.8900E+000	 1.7000E-001	 9.0000E-002	 1.5000E-001	 1.9000E-001	 9.2100E+000	
 2.1500E+000	 2.1000E-001	 2.3000E-001	 1.7000E-001	 1.4000E-001	 0.0000E+000	 3.6000E-001	 3.5000E-001	 2.3000E-001	 5.7000E-001	 4.7000E-001	 7.2000E-001	 9.5000E-001	 4.8000E-001	 4.0400E+000	 4.2600E+000	 9.5700E+000	 8.7500E+000	 3.8500E+000	 4.0700E+000	 1.3380E+001	 5.3100E+000	 3.8000E+000	 6.7800E+000	 1.3480E+001	 7.6600E+000	 1.4030E+001	 1.2090E+001	 1.1770E+001	 1.4710E+001	 1.5900E+001	 1.4420E+001	 2.2140E+001	 2.6590E+001	 4.2950E+001	 4.9270E+001	 5.1610E+001	 6.7740E+001	 6.7510E+001	 1.2546E+002	 5.0470E+001	 4.0490E+001	 5.2260E+001	 4.7900E+001	 5.0100E+001	 4.1350E+001	 2.9440E+001	 3.9450E+001	 2.6860E+001	 3.5230E+001	 2.5430E+001	 3.3130E+001	 1.8360E+001	 1.9700E+001	 1.1320E+001	 1.4030E+001	 1.2830E+001	 1.0390E+001	 5.9400E+000	 1.3340E+001	 7.5000E+000	 1.7500E+000	 1.3900E+000	 1.4400E+000	 1.3400E+000	 1.6100E+000	 6.0000E-001	 7.4000E-001	 5.7000E-001	 4.8000E-001	 1.0100E+000	 3.6000E-001	 1.0000E-001	 1.9000E-001	 0.0000E+000	 0.0000E+000	 6.3000E-001	 1.7280E+001	
 1.6600E+000	 2.0000E-001	 0.0000E+000	 5.0000E-002	 4.0000E-001	 3.3000E-001	 0.0000E+000	 0.0000E+000	 1.3000E-001	 3.3000E-001	 3.7000E-001	 2.1000E-001	 6.0000E-001	 9.0000E-001	 1.1600E+000	 7.8800E+000	 9.7300E+000	 4.1300E+000	 3.8300E+000	 6.6900E+000	 9.7900E+000	 7.5000E+000	 3.6500E+000	 2.1700E+000	 5.5800E+000	 6.3000E+000	 1.5970E+001	 2.7590E+001	 1.7350E+001	 9.2400E+000	 1.6190E+001	 1.7720E+001	 2.7700E+001	 3.0890E+001	 5.0010E+001	 5.4370E+001	 5.1130E+001	 3.8660E+001	 4.2010E+001	 1.1053E+002	 4.5120E+001	 5.6920E+001	 3.3290E+001	 4.2420E+001	 2.9860E+001	 2.3920E+001	 2.4120E+001	 3.0820E+001	 2.5220E+001	 3.7560E+001	 2.5630E+001	 1.7900E+001	 1.7670E+001	 1.4510E+001	 5.8200E+000	 9.9900E+000	 9.8400E+000	 6.4300E+000	 7.6400E+000	 1.2800E+001	 8.0200E+000	 3.3300E+000	 1.5100E+000	 1.5800E+000	 1.5500E+000	 6.6000E-001	 9.0000E-002	 4.8000E-001	 2.7000E-001	 9.0000E-001	 1.0700E+000	 1.8000E-001	 3.2000E-001	 2.1400E+000	 8.0000E-002	 0.0000E+000	 1.9600E+000	 1.8600E+001	
 2.1900E+000	 0.0000E+000	 0.0000E+000	 0.0000E+000	 0.0000E+000	 0.0000E+000	 0.0000E+000	 1.0000E-002	 2.1000E-001	 1.6000E-001	 6.9000E-001	 2.8000E-001	 8.1000E-001	 7.7000E-001	 2.7700E+000	 5.4200E+000	 8.4800E+000	 4.6400E+000	 3.8100E+000	 5.6900E+000	 5.5000E+000	 5.5200E+000	 6.1100E+000	 4.3500E+000	 5.5400E+000	 6.7400E+000	 1.5450E+001	 1.9200E+001	 1.3160E+001	 1.3000E+001	 9.8300E+000	 1.7170E+001	 2.1870E+001	 3.7960E+001	 3.2430E+001	 3.5660E+001	 4.2520E+001	 4.1640E+001	 4.5830E+001	 9.0080E+001	 3.6690E+001	 3.8810E+001	 2.7290E+001	 3.7610E+001	 3.6430E+001	 2.2560E+001	 2.0290E+001	 2.4300E+001	 1.8640E+001	 2.4310E+001	 1.4290E+001	 1.4790E+001	 7.7800E+000	 1.0250E+001	 1.3830E+001	 6.6700E+000	 1.3080E+001	 1.1700E+001	 5.1700E+000	 7.6300E+000	 2.5000E+000	 1.8000E+000	 1.3000E+000	 6.5000E-001	 1.2600E+000	 1.2800E+000	 7.9000E-001	 5.9000E-001	 4.0000E-002	 3.9000E-001	 1.6800E+000	 9.9000E-001	 2.8900E+000	 2.6600E+000	 8.6000E-001	 1.6200E+000	 9.0000E-001	 1.9440E+001	
 3.9000E-001	 0.0000E+000	 0.0000E+000	 0.0000E+000	 0.0000E+000	 0.0000E+000	 1.5000E-001	 1.8000E-001	 2.4000E-001	 0.0000E+000	 3.9000E-001	 2.4000E-001	 9.7000E-001	 1.4700E+000	 5.6500E+000	 5.0900E+000	 4.8400E+000	 6.4500E+000	 2.6900E+000	 9.5200E+000	 7.7400E+000	 2.1600E+000	 1.3200E+000	 1.9100E+000	 3.8900E+000	 4.7700E+000	 1.1430E+001	 8.7200E+000	 9.9700E+000	 9.4800E+000	 1.2500E+001	 1.5910E+001	 1.7760E+001	 2.3860E+001	 2.9780E+001	 2.4560E+001	 3.1000E+001	 4.2440E+001	 3.5780E+001	 6.7060E+001	 2.8060E+001	 2.5670E+001	 2.7030E+001	 3.0780E+001	 2.0860E+001	 2.3620E+001	 1.4090E+001	 1.3060E+001	 1.5780E+001	 8.3300E+000	 8.1800E+000	 1.2710E+001	 8.5400E+000	 4.4700E+000	 8.9800E+000	 9.5600E+000	 8.1000E+000	 1.0010E+001	 5.1700E+000	 3.4100E+000	 2.2600E+000	 1.3000E+000	 1.3100E+000	 6.0000E-001	 4.5000E-001	 3.0000E-001	 1.3500E+000	 6.6000E-001	 1.4000E-001	 2.8000E-001	 1.2000E-001	 4.1000E-001	 3.1600E+000	 1.2600E+000	 2.0800E+000	 7.8000E-001	 2.6500E+000	 7.4900E+000	
 1.2300E+000	 0.0000E+000	 0.0000E+000	 0.0000E+000	 3.8000E-001	 3.8000E-001	 7.3000E-001	 2.7000E-001	 2.5000E-001	 0.0000E+000	 0.0000E+000	 2.2000E-001	 9.7000E-001	 3.1800E+000	 4.2100E+000	 6.0500E+000	 3.3200E+000	 7.5800E+000	 5.4300E+000	 8.8500E+000	 7.0500E+000	 3.0300E+000	 3.6100E+000	 4.5000E+000	 6.4400E+000	 7.8800E+000	 1.5250E+001	 1.5070E+001	 1.8520E+001	 1.4120E+001	 1.8110E+001	 1.8020E+001	 2.0910E+001	 2.5630E+001	 3.8460E+001	 5.4970E+001	 4.0760E+001	 4.4440E+001	 5.0380E+001	 7.8330E+001	 3.1120E+001	 3.9920E+001	 3.8940E+001	 2.8580E+001	 2.7620E+001	 3.7670E+001	 3.3950E+001	 2.0810E+001	 1.9390E+001	 1.4010E+001	 1.3420E+001	 1.1730E+001	 1.1570E+001	 8.1500E+000	 1.0790E+001	 1.0780E+001	 6.5800E+000	 1.2420E+001	 1.1570E+001	 7.4200E+000	 5.3700E+000	 3.3600E+000	 1.3900E+000	 7.5000E-001	 5.8000E-001	 1.0300E+000	 1.6200E+000	 1.2300E+000	 3.2000E-001	 2.8000E-001	 2.8000E-001	 8.1000E-001	 2.4000E-001	 2.1700E+000	 2.2800E+000	 5.5000E-001	 7.8000E-001	 7.5900E+000	


