A_l #Absorption as a function of layer. [-]
 layer_index	Absorption
1	      0.2691

A_z #A[0], [1],..A[nz-1]. [1/cm]

0.000	 5.2970E-001
0.100	 4.7516E-001
0.200	 3.9632E-001
0.300	 3.2746E-001
0.400	 2.6849E-001
0.500	 2.1759E-001
0.600	 1.7323E-001
0.700	 1.3415E-001
0.800	 1.6845E-001

# position   A[r][z]. [1/cm3]
# A[0][0], [1][0],..[nr-1][0]
# A[0][1], [1][1],..[nr-1][1]
# ...
# A[0][nz-1], [1][nz-1],..[nr-1][nz-1]
r    z   A_rz

0.700	0.600	 2.9264E-002
0.800	0.600	 2.1713E-002
0.900	0.600	 1.6000E-002
1.000	0.600	 1.1781E-002
1.100	0.600	 8.6263E-003
1.200	0.600	 6.3099E-003
1.300	0.600	 2.0540E-002
0.000	0.700	 8.3869E-002
0.100	0.700	 7.9228E-002
0.200	0.700	 7.0648E-002
0.300	0.700	 6.0197E-002
0.400	0.700	 4.9424E-002
0.500	0.700	 3.9305E-002
0.600	0.700	 3.0612E-002
0.700	0.700	 2.3444E-002
0.800	0.700	 1.7716E-002
0.900	0.700	 1.3267E-002
1.000	0.700	 9.8798E-003
1.100	0.700	 7.3048E-003
1.200	0.700	 5.3998E-003
1.300	0.700	 1.7906E-002
0.000	0.800	 9.2032E-002
0.100	0.800	 8.7807E-002
0.200	0.800	 7.9901E-002
0.300	0.800	 6.9901E-002
0.400	0.800	 5.8901E-002
0.500	0.800	 4.8149E-002
0.600	0.800	 3.8419E-002
0.700	0.800	 3.0100E-002
0.800	0.800	 2.3194E-002
0.900	0.800	 1.7664E-002
1.000	0.800	 1.3308E-002
1.100	0.800	 9.9718E-003
1.200	0.800	 7.4372E-003
1.300	0.800	 2.5269E-002


# position   A[x][y][z]. [1/cm3]
# A[0][0][0], [1][0][0],..[nx-1][0][0]
# A[0][1][0], [1][1][0],..[nx-1][1][0]
# ...
# A[0][ny-1][0], [1][ny-1][0],..[nx-1][ny-1][0]
# ...
# A[0][ny-1][nz-1], [1][ny-1][nz-1],..[nx-1][ny-1][nz-1]
x    y   z   A_xyz

-0.900	-0.900	0.000	 6.2563E-002
-0.800	-0.900	0.000	 1.6003E-002
-0.700	-0.900	0.000	 1.9502E-002
-0.600	-0.900	0.000	 2.3384E-002
-0.500	-0.900	0.000	 2.7358E-002
-0.400	-0.900	0.000	 3.1713E-002
-0.300	-0.900	0.000	 3.5581E-002
-0.200	-0.900	0.000	 3.9143E-002
-0.100	-0.900	0.000	 4.1884E-002
0.000	-0.900	0.000	 8.6349E-002
0.100	-0.900	0.000	 4.1407E-002
0.200	-0.900	0.000	 3.8738E-002
0.300	-0.900	0.000	 3.5401E-002
0.400	-0.900	0.000	 3.1303E-002
0.500	-0.900	0.000	 2.7285E-002
0.600	-0.900	0.000	 2.3079E-002
0.700	-0.900	0.000	 1.9368E-002
0.800	-0.900	0.000	 7.9517E-002
-0.900	-0.800	0.000	 1.5991E-002
-0.800	-0.800	0.000	 5.0517E-003
-0.700	-0.800	0.000	 6.5333E-003
-0.600	-0.800	0.000	 8.2541E-003
-0.500	-0.800	0.000	 1.0388E-002
-0.400	-0.800	0.000	 1.2810E-002
-0.300	-0.800	0.000	 1.5059E-002
-0.200	-0.800	0.000	 1.7433E-002
-0.100	-0.800	0.000	 1.9040E-002
0.000	-0.800	0.000	 3.9894E-002
0.100	-0.800	0.000	 1.8829E-002
0.200	-0.800	0.000	 1.7255E-002
0.300	-0.800	0.000	 1.4826E-002
0.400	-0.800	0.000	 1.2734E-002
0.500	-0.800	0.000	 1.0394E-002
0.600	-0.800	0.000	 8.4053E-003
0.700	-0.800	0.000	 6.4578E-003
0.800	-0.800	0.000	 2.0925E-002
-0.900	-0.700	0.000	 1.9371E-002
-0.800	-0.700	0.000	 6.4951E-003
-0.700	-0.700	0.000	 8.5530E-003
-0.600	-0.700	0.000	 1.1084E-002
-0.500	-0.700	0.000	 1.4468E-002
-0.400	-0.700	0.000	 1.8126E-002
-0.300	-0.700	0.000	 2.2127E-002
-0.200	-0.700	0.000	 2.5912E-002
-0.100	-0.700	0.000	 2.8961E-002
0.000	-0.700	0.000	 6.1239E-002
0.100	-0.700	0.000	 2.8985E-002
0.200	-0.700	0.000	 2.5924E-002
0.300	-0.700	0.000	 2.1841E-002
0.400	-0.700	0.000	 1.8052E-002
0.500	-0.700	0.000	 1.4572E-002
0.600	-0.700	0.000	 1.1204E-002
0.700	-0.700	0.000	 8.5614E-003
0.800	-0.700	0.000	 2.5723E-002
-0.900	-0.600	0.000	 2.3271E-002
-0.800	-0.600	0.000	 8.1765E-003
-0.700	-0.600	0.000	 1.0953E-002
-0.600	-0.600	0.000	 1.4984E-002
-0.500	-0.600	0.000	 1.9915E-002
-0.400	-0.600	0.000	 2.5883E-002
-0.300	-0.600	0.000	 3.2553E-002
-0.200	-0.600	0.000	 3.9242E-002
-0.100	-0.600	0.000	 4.4850E-002
0.000	-0.600	0.000	 9.6319E-002
0.100	-0.600	0.000	 4.4995E-002
0.200	-0.600	0.000	 3.9347E-002
0.300	-0.600	0.000	 3.2129E-002
0.400	-0.600	0.000	 2.5644E-002
0.500	-0.600	0.000	 2.0077E-002
0.600	-0.600	0.000	 1.5026E-002
0.700	-0.600	0.000	 1.1189E-002
0.800	-0.600	0.000	 3.1426E-002
-0.900	-0.500	0.000	 2.7357E-002
-0.800	-0.500	0.000	 1.0400E-002
-0.700	-0.500	0.000	 1.4259E-002
-0.600	-0.500	0.000	 1.9928E-002
-0.500	-0.500	0.000	 2.7082E-002
-0.400	-0.500	0.000	 3.6794E-002
-0.300	-0.500	0.000	 4.8205E-002
-0.200	-0.500	0.000	 6.0518E-002
-0.100	-0.500	0.000	 7.1157E-002
0.000	-0.500	0.000	 1.5732E-001
0.100	-0.500	0.000	 7.1625E-002
0.200	-0.500	0.000	 6.0919E-002
0.300	-0.500	0.000	 4.7899E-002
0.400	-0.500	0.000	 3.6525E-002
0.500	-0.500	0.000	 2.7119E-002
0.600	-0.500	0.000	 1.9898E-002
0.700	-0.500	0.000	 1.4409E-002
0.800	-0.500	0.000	 3.7763E-002
-0.900	-0.400	0.000	 3.1467E-002
-0.800	-0.400	0.000	 1.2650E-002
-0.700	-0.400	0.000	 1.7894E-002
-0.600	-0.400	0.000	 2.5528E-002
-0.500	-0.400	0.000	 3.6683E-002
-0.400	-0.400	0.000	 5.1970E-002
-0.300	-0.400	0.000	 7.2087E-002
-0.200	-0.400	0.000	 9.5866E-002
-0.100	-0.400	0.000	 1.1877E-001
0.000	-0.400	0.000	 2.6743E-001
0.100	-0.400	0.000	 1.1846E-001
0.200	-0.400	0.000	 9.5433E-002
0.300	-0.400	0.000	 7.1708E-002
0.400	-0.400	0.000	 5.1424E-002
0.500	-0.400	0.000	 3.6124E-002
0.600	-0.400	0.000	 2.5656E-002
0.700	-0.400	0.000	 1.7861E-002
0.800	-0.400	0.000	 4.4491E-002
-0.900	-0.300	0.000	 3.5672E-002
-0.800	-0.300	0.000	 1.4988E-002
-0.700	-0.300	0.000	 2.2091E-002
-0.600	-0.300	0.000	 3.2286E-002
-0.500	-0.300	0.000	 4.7875E-002
-0.400	-0.300	0.000	 7.1592E-002
-0.300	-0.300	0.000	 1.0604E-001
-0.200	-0.300	0.000	 1.5302E-001
-0.100	-0.300	0.000	 2.0423E-001
0.000	-0.300	0.000	 4.8354E-001
0.100	-0.300	0.000	 2.0493E-001
0.200	-0.300	0.000	 1.5252E-001
0.300	-0.300	0.000	 1.0592E-001
0.400	-0.300	0.000	 7.1929E-002
0.500	-0.300	0.000	 4.8088E-002
0.600	-0.300	0.000	 3.2440E-002
0.700	-0.300	0.000	 2.1942E-002
0.800	-0.300	0.000	 5.0711E-002
-0.900	-0.200	0.000	 3.9189E-002
-0.800	-0.200	0.000	 1.7169E-002
-0.700	-0.200	0.000	 2.5823E-002
-0.600	-0.200	0.000	 3.9015E-002
-0.500	-0.200	0.000	 6.0624E-002
-0.400	-0.200	0.000	 9.5213E-002
-0.300	-0.200	0.000	 1.5227E-001
-0.200	-0.200	0.000	 2.4105E-001
-0.100	-0.200	0.000	 3.6473E-001
0.000	-0.200	0.000	 9.4555E-001
0.100	-0.200	0.000	 3.6560E-001
0.200	-0.200	0.000	 2.4128E-001
0.300	-0.200	0.000	 1.5210E-001
0.400	-0.200	0.000	 9.5541E-002
0.500	-0.200	0.000	 6.0503E-002
0.600	-0.200	0.000	 3.9213E-002
0.700	-0.200	0.000	 2.5715E-002
0.800	-0.200	0.000	 5.6124E-002
-0.900	-0.100	0.000	 4.1654E-002
-0.800	-0.100	0.000	 1.8875E-002
-0.700	-0.100	0.000	 2.8822E-002
-0.600	-0.100	0.000	 4.5000E-002
-0.500	-0.100	0.000	 7.1554E-002
-0.400	-0.100	0.000	 1.1885E-001
-0.300	-0.100	0.000	 2.0443E-001
-0.200	-0.100	0.000	 3.6362E-001
-0.100	-0.100	0.000	 6.5783E-001
0.000	-0.100	0.000	 2.2041E+000
0.100	-0.100	0.000	 6.6048E-001
0.200	-0.100	0.000	 3.6489E-001
0.300	-0.100	0.000	 2.0536E-001
0.400	-0.100	0.000	 1.1951E-001
0.500	-0.100	0.000	 7.1858E-002
0.600	-0.100	0.000	 4.4797E-002
0.700	-0.100	0.000	 2.8747E-002
0.800	-0.100	0.000	 6.0443E-002
-0.900	0.000	0.000	 8.5923E-002
-0.800	0.000	0.000	 3.9817E-002
-0.700	0.000	0.000	 6.0827E-002
-0.600	0.000	0.000	 9.6162E-002
-0.500	0.000	0.000	 1.5753E-001
-0.400	0.000	0.000	 2.6844E-001
-0.300	0.000	0.000	 4.8335E-001
-0.200	0.000	0.000	 9.4404E-001
-0.100	0.000	0.000	 2.1973E+000
0.000	0.000	0.000	 1.6250E+001
0.100	0.000	0.000	 2.2139E+000
0.200	0.000	0.000	 9.4777E-001
0.300	0.000	0.000	 4.8570E-001
0.400	0.000	0.000	 2.6871E-001
0.500	0.000	0.000	 1.5743E-001
0.600	0.000	0.000	 9.5823E-002
0.700	0.000	0.000	 6.0567E-002
0.800	0.000	0.000	 1.2512E-001
-0.900	0.100	0.000	 4.1527E-002
-0.800	0.100	0.000	 1.8934E-002
-0.700	0.100	0.000	 2.9136E-002
-0.600	0.100	0.000	 4.5054E-002
-0.500	0.100	0.000	 7.2123E-002
-0.400	0.100	0.000	 1.1888E-001
-0.300	0.100	0.000	 2.0422E-001
-0.200	0.100	0.000	 3.6288E-001
-0.100	0.100	0.000	 6.5762E-001
0.000	0.100	0.000	 2.2053E+000
0.100	0.100	0.000	 6.5974E-001
0.200	0.100	0.000	 3.6479E-001
0.300	0.100	0.000	 2.0374E-001
0.400	0.100	0.000	 1.1934E-001
0.500	0.100	0.000	 7.1965E-002
0.600	0.100	0.000	 4.4886E-002
0.700	0.100	0.000	 2.8578E-002
0.800	0.100	0.000	 6.0342E-002
-0.900	0.200	0.000	 3.9352E-002
-0.800	0.200	0.000	 1.7366E-002
-0.700	0.200	0.000	 2.6012E-002
-0.600	0.200	0.000	 3.9124E-002
-0.500	0.200	0.000	 6.0588E-002
-0.400	0.200	0.000	 9.5732E-002
-0.300	0.200	0.000	 1.5361E-001
-0.200	0.200	0.000	 2.4088E-001
-0.100	0.200	0.000	 3.6348E-001
0.000	0.200	0.000	 9.4449E-001
0.100	0.200	0.000	 3.6432E-001
0.200	0.200	0.000	 2.4221E-001
0.300	0.200	0.000	 1.5235E-001
0.400	0.200	0.000	 9.5198E-002
0.500	0.200	0.000	 6.0544E-002
0.600	0.200	0.000	 3.9281E-002
0.700	0.200	0.000	 2.5952E-002
0.800	0.200	0.000	 5.5931E-002
-0.900	0.300	0.000	 3.5746E-002
-0.800	0.300	0.000	 1.5044E-002
-0.700	0.300	0.000	 2.1931E-002
-0.600	0.300	0.000	 3.2619E-002
-0.500	0.300	0.000	 4.8344E-002
-0.400	0.300	0.000	 7.2046E-002
-0.300	0.300	0.000	 1.0648E-001
-0.200	0.300	0.000	 1.5227E-001
-0.100	0.300	0.000	 2.0395E-001
0.000	0.300	0.000	 4.8408E-001
0.100	0.300	0.000	 2.0425E-001
0.200	0.300	0.000	 1.5301E-001
0.300	0.300	0.000	 1.0609E-001
0.400	0.300	0.000	 7.1568E-002
0.500	0.300	0.000	 4.8020E-002
0.600	0.300	0.000	 3.2488E-002
0.700	0.300	0.000	 2.1707E-002
0.800	0.300	0.000	 5.0358E-002
-0.900	0.400	0.000	 3.1719E-002
-0.800	0.400	0.000	 1.2645E-002
-0.700	0.400	0.000	 1.8035E-002
-0.600	0.400	0.000	 2.5783E-002
-0.500	0.400	0.000	 3.6733E-002
-0.400	0.400	0.000	 5.1599E-002
-0.300	0.400	0.000	 7.1699E-002
-0.200	0.400	0.000	 9.5608E-002
-0.100	0.400	0.000	 1.1930E-001
0.000	0.400	0.000	 2.6770E-001
0.100	0.400	0.000	 1.1905E-001
0.200	0.400	0.000	 9.5611E-002
0.300	0.400	0.000	 7.1714E-002
0.400	0.400	0.000	 5.2021E-002
0.500	0.400	0.000	 3.6576E-002
0.600	0.400	0.000	 2.5575E-002
0.700	0.400	0.000	 1.7971E-002
0.800	0.400	0.000	 4.4279E-002
-0.900	0.500	0.000	 2.7288E-002
-0.800	0.500	0.000	 1.0369E-002
-0.700	0.500	0.000	 1.4363E-002
-0.600	0.500	0.000	 2.0069E-002
-0.500	0.500	0.000	 2.7296E-002
-0.400	0.500	0.000	 3.6998E-002
-0.300	0.500	0.000	 4.8364E-002
-0.200	0.500	0.000	 6.1059E-002
-0.100	0.500	0.000	 7.1567E-002
0.000	0.500	0.000	 1.5718E-001
0.100	0.500	0.000	 7.2137E-002
0.200	0.500	0.000	 6.0682E-002
0.300	0.500	0.000	 4.8424E-002
0.400	0.500	0.000	 3.6612E-002
0.500	0.500	0.000	 2.6990E-002
0.600	0.500	0.000	 1.9722E-002
0.700	0.500	0.000	 1.4159E-002
0.800	0.500	0.000	 3.7706E-002
-0.900	0.600	0.000	 2.3116E-002
-0.800	0.600	0.000	 8.3511E-003
-0.700	0.600	0.000	 1.1108E-002
-0.600	0.600	0.000	 1.5185E-002
-0.500	0.600	0.000	 1.9840E-002
-0.400	0.600	0.000	 2.5783E-002
-0.300	0.600	0.000	 3.2540E-002
-0.200	0.600	0.000	 3.9164E-002
-0.100	0.600	0.000	 4.4898E-002
0.000	0.600	0.000	 9.6834E-002
0.100	0.600	0.000	 4.4576E-002
0.200	0.600	0.000	 3.9076E-002
0.300	0.600	0.000	 3.2284E-002
0.400	0.600	0.000	 2.5480E-002
0.500	0.600	0.000	 1.9706E-002
0.600	0.600	0.000	 1.5055E-002
0.700	0.600	0.000	 1.1247E-002
0.800	0.600	0.000	 3.1287E-002
-0.900	0.700	0.000	 1.9322E-002
-0.800	0.700	0.000	 6.5259E-003
-0.700	0.700	0.000	 8.5120E-003
-0.600	0.700	0.000	 1.1206E-002
-0.500	0.700	0.000	 1.4197E-002
-0.400	0.700	0.000	 1.7922E-002
-0.300	0.700	0.000	 2.2017E-002
-0.200	0.700	0.000	 2.6060E-002
-0.100	0.700	0.000	 2.9135E-002
0.000	0.700	0.000	 6.1093E-002
0.100	0.700	0.000	 2.8591E-002
0.200	0.700	0.000	 2.5589E-002
0.300	0.700	0.000	 2.2007E-002
0.400	0.700	0.000	 1.7948E-002
0.500	0.700	0.000	 1.4214E-002
0.600	0.700	0.000	 1.1436E-002
0.700	0.700	0.000	 8.6768E-003
0.800	0.700	0.000	 2.5797E-002
-0.900	0.800	0.000	 8.0193E-002
-0.800	0.800	0.000	 2.1394E-002
-0.700	0.800	0.000	 2.5920E-002
-0.600	0.800	0.000	 3.1444E-002
-0.500	0.800	0.000	 3.7781E-002
-0.400	0.800	0.000	 4.3866E-002
-0.300	0.800	0.000	 5.0618E-002
-0.200	0.800	0.000	 5.6316E-002
-0.100	0.800	0.000	 6.0454E-002
0.000	0.800	0.000	 1.2564E-001
0.100	0.800	0.000	 6.0274E-002
0.200	0.800	0.000	 5.6470E-002
0.300	0.800	0.000	 5.0591E-002
0.400	0.800	0.000	 4.4186E-002
0.500	0.800	0.000	 3.7542E-002
0.600	0.800	0.000	 3.1708E-002
0.700	0.800	0.000	 2.6181E-002
0.800	0.800	0.000	 1.0003E-001
-0.900	-0.900	0.100	 8.2958E-002
-0.800	-0.900	0.100	 2.1379E-002
-0.700	-0.900	0.100	 2.5536E-002
-0.600	-0.900	0.100	 3.0388E-002
-0.500	-0.900	0.100	 3.5806E-002
-0.400	-0.900	0.100	 4.1340E-002
-0.300	-0.900	0.100	 4.6215E-002
-0.200	-0.900	0.100	 5.0476E-002
-0.100	-0.900	0.100	 5.4396E-002
0.000	-0.900	0.100	 1.1159E-001
0.100	-0.900	0.100	 5.3716E-002
0.200	-0.900	0.100	 5.0666E-002
0.300	-0.900	0.100	 4.5878E-002
0.400	-0.900	0.100	 4.0902E-002
0.500	-0.900	0.100	 3.5701E-002
0.600	-0.900	0.100	 3.0250E-002
0.700	-0.900	0.100	 2.5658E-002
0.800	-0.900	0.100	 1.0491E-001
-0.900	-0.800	0.100	 2.1009E-002
-0.800	-0.800	0.100	 6.6838E-003
-0.700	-0.800	0.100	 8.4836E-003
-0.600	-0.800	0.100	 1.0547E-002
-0.500	-0.800	0.100	 1.3266E-002
-0.400	-0.800	0.100	 1.6278E-002
-0.300	-0.800	0.100	 1.9002E-002
-0.200	-0.800	0.100	 2.1817E-002
-0.100	-0.800	0.100	 2.4114E-002
0.000	-0.800	0.100	 5.0504E-002
0.100	-0.800	0.100	 2.4065E-002
0.200	-0.800	0.100	 2.1745E-002
0.300	-0.800	0.100	 1.9156E-002
0.400	-0.800	0.100	 1.6136E-002
0.500	-0.800	0.100	 1.3347E-002
0.600	-0.800	0.100	 1.0645E-002
0.700	-0.800	0.100	 8.3782E-003
0.800	-0.800	0.100	 2.7543E-002
-0.900	-0.700	0.100	 2.5067E-002
-0.800	-0.700	0.100	 8.3664E-003
-0.700	-0.700	0.100	 1.1081E-002
-0.600	-0.700	0.100	 1.4198E-002
-0.500	-0.700	0.100	 1.8206E-002
-0.400	-0.700	0.100	 2.2904E-002
-0.300	-0.700	0.100	 2.7510E-002
-0.200	-0.700	0.100	 3.2206E-002
-0.100	-0.700	0.100	 3.5943E-002
0.000	-0.700	0.100	 7.5950E-002
0.100	-0.700	0.100	 3.5895E-002
0.200	-0.700	0.100	 3.2338E-002
0.300	-0.700	0.100	 2.7601E-002
0.400	-0.700	0.100	 2.2697E-002
0.500	-0.700	0.100	 1.8236E-002
0.600	-0.700	0.100	 1.4327E-002
0.700	-0.700	0.100	 1.1082E-002
0.800	-0.700	0.100	 3.4174E-002
-0.900	-0.600	0.100	 3.0302E-002
-0.800	-0.600	0.100	 1.0718E-002
-0.700	-0.600	0.100	 1.4312E-002
-0.600	-0.600	0.100	 1.9089E-002
-0.500	-0.600	0.100	 2.4976E-002
-0.400	-0.600	0.100	 3.2210E-002
-0.300	-0.600	0.100	 4.0035E-002
-0.200	-0.600	0.100	 4.8143E-002
-0.100	-0.600	0.100	 5.4749E-002
0.000	-0.600	0.100	 1.1767E-001
0.100	-0.600	0.100	 5.4486E-002
0.200	-0.600	0.100	 4.8225E-002
0.300	-0.600	0.100	 4.0375E-002
0.400	-0.600	0.100	 3.2113E-002
0.500	-0.600	0.100	 2.5142E-002
0.600	-0.600	0.100	 1.9186E-002
0.700	-0.600	0.100	 1.4281E-002
0.800	-0.600	0.100	 4.1391E-002
-0.900	-0.500	0.100	 3.5687E-002
-0.800	-0.500	0.100	 1.3398E-002
-0.700	-0.500	0.100	 1.8327E-002
-0.600	-0.500	0.100	 2.5278E-002
-0.500	-0.500	0.100	 3.3972E-002
-0.400	-0.500	0.100	 4.5251E-002
-0.300	-0.500	0.100	 5.9055E-002
-0.200	-0.500	0.100	 7.3264E-002
-0.100	-0.500	0.100	 8.5555E-002
0.000	-0.500	0.100	 1.8730E-001
0.100	-0.500	0.100	 8.5507E-002
0.200	-0.500	0.100	 7.3461E-002
0.300	-0.500	0.100	 5.8852E-002
0.400	-0.500	0.100	 4.5315E-002
0.500	-0.500	0.100	 3.4032E-002
0.600	-0.500	0.100	 2.5052E-002
0.700	-0.500	0.100	 1.8179E-002
0.800	-0.500	0.100	 4.9232E-002
-0.900	-0.400	0.100	 4.1307E-002
-0.800	-0.400	0.100	 1.6163E-002
-0.700	-0.400	0.100	 2.2664E-002
-0.600	-0.400	0.100	 3.2234E-002
-0.500	-0.400	0.100	 4.5404E-002
-0.400	-0.400	0.100	 6.3002E-002
-0.300	-0.400	0.100	 8.6109E-002
-0.200	-0.400	0.100	 1.1239E-001
-0.100	-0.400	0.100	 1.3852E-001
0.000	-0.400	0.100	 3.0914E-001
0.100	-0.400	0.100	 1.3791E-001
0.200	-0.400	0.100	 1.1295E-001
0.300	-0.400	0.100	 8.6070E-002
0.400	-0.400	0.100	 6.3215E-002
0.500	-0.400	0.100	 4.4914E-002
0.600	-0.400	0.100	 3.2183E-002
0.700	-0.400	0.100	 2.2916E-002
0.800	-0.400	0.100	 5.7735E-002
-0.900	-0.300	0.100	 4.6314E-002
-0.800	-0.300	0.100	 1.9151E-002
-0.700	-0.300	0.100	 2.7835E-002
-0.600	-0.300	0.100	 3.9921E-002
-0.500	-0.300	0.100	 5.8883E-002
-0.400	-0.300	0.100	 8.5764E-002
-0.300	-0.300	0.100	 1.2403E-001
-0.200	-0.300	0.100	 1.7303E-001
-0.100	-0.300	0.100	 2.2773E-001
0.000	-0.300	0.100	 5.3198E-001
0.100	-0.300	0.100	 2.2767E-001
0.200	-0.300	0.100	 1.7379E-001
0.300	-0.300	0.100	 1.2444E-001
0.400	-0.300	0.100	 8.5654E-002
0.500	-0.300	0.100	 5.8677E-002
0.600	-0.300	0.100	 4.0035E-002
0.700	-0.300	0.100	 2.7810E-002
0.800	-0.300	0.100	 6.5338E-002
-0.900	-0.200	0.100	 5.1078E-002
-0.800	-0.200	0.100	 2.1763E-002
-0.700	-0.200	0.100	 3.2232E-002
-0.600	-0.200	0.100	 4.7889E-002
-0.500	-0.200	0.100	 7.3320E-002
-0.400	-0.200	0.100	 1.1292E-001
-0.300	-0.200	0.100	 1.7363E-001
-0.200	-0.200	0.100	 2.6444E-001
-0.100	-0.200	0.100	 3.8420E-001
0.000	-0.200	0.100	 9.7308E-001
0.100	-0.200	0.100	 3.8548E-001
0.200	-0.200	0.100	 2.6559E-001
0.300	-0.200	0.100	 1.7397E-001
0.400	-0.200	0.100	 1.1186E-001
0.500	-0.200	0.100	 7.2962E-002
0.600	-0.200	0.100	 4.8061E-002
0.700	-0.200	0.100	 3.2459E-002
0.800	-0.200	0.100	 7.2791E-002
-0.900	-0.100	0.100	 5.3546E-002
-0.800	-0.100	0.100	 2.3697E-002
-0.700	-0.100	0.100	 3.5755E-002
-0.600	-0.100	0.100	 5.5322E-002
-0.500	-0.100	0.100	 8.5957E-002
-0.400	-0.100	0.100	 1.3828E-001
-0.300	-0.100	0.100	 2.2778E-001
-0.200	-0.100	0.100	 3.8517E-001
-0.100	-0.100	0.100	 6.5837E-001
0.000	-0.100	0.100	 1.9982E+000
0.100	-0.100	0.100	 6.5501E-001
0.200	-0.100	0.100	 3.8622E-001
0.300	-0.100	0.100	 2.2818E-001
0.400	-0.100	0.100	 1.3815E-001
0.500	-0.100	0.100	 8.6158E-002
0.600	-0.100	0.100	 5.5234E-002
0.700	-0.100	0.100	 3.6236E-002
0.800	-0.100	0.100	 7.8110E-002
-0.900	0.000	0.100	 1.1092E-001
-0.800	0.000	0.100	 5.0328E-002
-0.700	0.000	0.100	 7.6502E-002
-0.600	0.000	0.100	 1.1760E-001
-0.500	0.000	0.100	 1.8714E-001
-0.400	0.000	0.100	 3.0804E-001
-0.300	0.000	0.100	 5.3105E-001
-0.200	0.000	0.100	 9.7548E-001
-0.100	0.000	0.100	 2.0081E+000
0.000	0.000	0.100	 7.7982E+000
0.100	0.000	0.100	 1.9897E+000
0.200	0.000	0.100	 9.7560E-001
0.300	0.000	0.100	 5.3181E-001
0.400	0.000	0.100	 3.0895E-001
0.500	0.000	0.100	 1.8687E-001
